ay_id,ay_id_app,ay_year_number,"ay_year",ay_generate,ay_export,ay_daa,ay_total_days,ay_prorate,"inf_cre_dt","inf_cre_usr","inf_mod_dt","inf_mod_usr"
294044,13564,16,"2032",8935.2000,8760.0000,5136.0000,214,1,"2016-11-15 02:11:45","800714045151",NULL,NULL
295004,14730,0,"2016",7446.0000,3723.0000,1550.4000,152,1,"2016-11-28 11:11:13","800714045151",NULL,NULL
295006,14730,1,"2017",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295008,14730,2,"2018",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295010,14730,3,"2019",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295012,14730,4,"2020",14892.0000,13140.0000,13140.0000,366,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295014,14730,5,"2021",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295016,14730,6,"2022",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295018,14730,7,"2023",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295020,14730,8,"2024",14892.0000,13140.0000,13140.0000,366,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295022,14730,9,"2025",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295024,14730,10,"2026",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295026,14730,11,"2027",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295028,14730,12,"2028",14892.0000,13140.0000,13140.0000,366,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295030,14730,13,"2029",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295032,14730,14,"2030",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295034,14730,15,"2031",14892.0000,13140.0000,13140.0000,365,0,"2016-11-28 11:11:13","800714045151",NULL,NULL
295036,14730,16,"2032",14892.0000,13140.0000,7704.0000,214,1,"2016-11-28 11:11:13","800714045151",NULL,NULL
295170,399,0,"2016",90403.0000,90403.0000,18575.9589,75,1,"2016-11-29 10:11:41","800714045151",NULL,NULL
295172,399,1,"2017",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295174,399,2,"2018",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295176,399,3,"2019",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295178,399,4,"2020",90403.0000,90403.0000,90403.0000,366,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295180,399,5,"2021",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295182,399,6,"2022",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295184,399,7,"2023",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295186,399,8,"2024",90403.0000,90403.0000,90403.0000,366,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295188,399,9,"2025",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295190,399,10,"2026",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295192,399,11,"2027",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295194,399,12,"2028",90403.0000,90403.0000,90403.0000,366,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295196,399,13,"2029",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295198,399,14,"2030",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295200,399,15,"2031",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295202,399,16,"2032",90403.0000,90403.0000,90403.0000,366,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295204,399,17,"2033",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295206,399,18,"2034",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295208,399,19,"2035",90403.0000,90403.0000,90403.0000,365,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295210,399,20,"2036",90403.0000,90403.0000,90403.0000,366,0,"2016-11-29 10:11:41","800714045151",NULL,NULL
295212,399,21,"2037",90403.0000,90403.0000,71827.0411,290,1,"2016-11-29 10:11:41","800714045151",NULL,NULL
307006,13728,0,"2016",4467.6000,2233.8000,930.2400,152,1,"2017-01-04 02:01:08","800714045151",NULL,NULL
307008,13728,1,"2017",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307010,13728,2,"2018",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307012,13728,3,"2019",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307014,13728,4,"2020",8935.2000,8760.0000,8760.0000,366,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307016,13728,5,"2021",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307018,13728,6,"2022",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307020,13728,7,"2023",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307022,13728,8,"2024",8935.2000,8760.0000,8760.0000,366,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307024,13728,9,"2025",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307026,13728,10,"2026",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307028,13728,11,"2027",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307030,13728,12,"2028",8935.2000,8760.0000,8760.0000,366,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307032,13728,13,"2029",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307034,13728,14,"2030",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307036,13728,15,"2031",8935.2000,8760.0000,8760.0000,365,0,"2017-01-04 02:01:08","800714045151",NULL,NULL
307038,13728,16,"2032",8935.2000,8760.0000,5136.0000,214,1,"2017-01-04 02:01:08","800714045151",NULL,NULL
307822,14472,0,"2016",14892.0000,14892.0000,2203.2000,54,1,"2017-01-06 04:01:51","800714045151",NULL,NULL
307824,14472,1,"2017",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307826,14472,2,"2018",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307828,14472,3,"2019",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307830,14472,4,"2020",14892.0000,14892.0000,14892.0000,366,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307832,14472,5,"2021",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307834,14472,6,"2022",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307836,14472,7,"2023",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307838,14472,8,"2024",14892.0000,14892.0000,14892.0000,366,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307840,14472,9,"2025",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307842,14472,10,"2026",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307844,14472,11,"2027",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307846,14472,12,"2028",14892.0000,14892.0000,14892.0000,366,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307848,14472,13,"2029",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307850,14472,14,"2030",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307852,14472,15,"2031",14892.0000,14892.0000,14892.0000,365,0,"2017-01-06 04:01:51","800714045151",NULL,NULL
307854,14472,16,"2032",14892.0000,14892.0000,12729.6000,312,1,"2017-01-06 04:01:51","800714045151",NULL,NULL
333506,14216,0,"2017",17870.4000,16000.0000,15736.9863,359,1,"2017-02-20 12:02:53","800714045151",NULL,NULL
333508,14216,1,"2018",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333510,14216,2,"2019",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333512,14216,3,"2020",17870.4000,16000.0000,16000.0000,366,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333514,14216,4,"2021",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333516,14216,5,"2022",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333518,14216,6,"2023",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333520,14216,7,"2024",17870.4000,16000.0000,16000.0000,366,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333522,14216,8,"2025",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333524,14216,9,"2026",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333526,14216,10,"2027",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333528,14216,11,"2028",17870.4000,16000.0000,16000.0000,366,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333530,14216,12,"2029",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333532,14216,13,"2030",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333534,14216,14,"2031",17870.4000,16000.0000,16000.0000,365,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333536,14216,15,"2032",17870.4000,16000.0000,16000.0000,366,0,"2017-02-20 12:02:53","800714045151",NULL,NULL
333538,14216,16,"2033",17870.4000,16000.0000,263.0137,6,1,"2017-02-20 12:02:53","800714045151",NULL,NULL
341088,18404,0,"2017",17643.6000,17047.0000,15832.6932,339,1,"2017-03-16 09:03:55","800714045151",NULL,NULL
341090,18404,1,"2018",17693.3000,17095.0000,17095.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341092,18404,2,"2019",17643.6000,17047.0000,17047.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341094,18404,3,"2020",17643.6000,17047.0000,17047.0000,366,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341096,18404,4,"2021",17643.6000,17047.0000,17047.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341098,18404,5,"2022",17693.3000,17095.0000,17095.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341100,18404,6,"2023",17643.6000,17047.0000,17047.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341102,18404,7,"2024",17643.6000,17047.0000,17047.0000,366,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341104,18404,8,"2025",17643.6000,17047.0000,17047.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341106,18404,9,"2026",17693.3000,17095.0000,17095.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341108,18404,10,"2027",17643.6000,17047.0000,17047.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341110,18404,11,"2028",17643.6000,17047.0000,17047.0000,366,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341112,18404,12,"2029",17643.6000,17047.0000,17047.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341114,18404,13,"2030",17693.3000,17095.0000,17095.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341116,18404,14,"2031",17643.6000,17047.0000,17047.0000,365,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341118,18404,15,"2032",17643.6000,17047.0000,17047.0000,366,0,"2017-03-16 09:03:55","800714045151",NULL,NULL
341120,18404,16,"2033",17643.6000,17047.0000,1214.3068,26,1,"2017-03-16 09:03:55","800714045151",NULL,NULL
353608,13692,0,"2017",17408.7480,14892.0000,11056.8000,271,1,"2017-05-22 12:05:01","800714045151",NULL,NULL
353610,13692,1,"2018",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353612,13692,2,"2019",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353614,13692,3,"2020",17408.7480,14892.0000,14892.0000,366,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353616,13692,4,"2021",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353618,13692,5,"2022",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353620,13692,6,"2023",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353622,13692,7,"2024",17408.7480,14892.0000,14892.0000,366,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353624,13692,8,"2025",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353626,13692,9,"2026",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353628,13692,10,"2027",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353630,13692,11,"2028",17408.7480,14892.0000,14892.0000,366,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353632,13692,12,"2029",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353634,13692,13,"2030",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353636,13692,14,"2031",17408.7480,14892.0000,14892.0000,365,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353638,13692,15,"2032",17408.7480,14892.0000,14892.0000,366,0,"2017-05-22 12:05:01","800714045151",NULL,NULL
353640,13692,16,"2033",17408.7480,14892.0000,3835.2000,94,1,"2017-05-22 12:05:01","800714045151",NULL,NULL
358910,23438,0,"2017",8568.0000,8568.0000,6126.7068,261,1,"2017-06-22 11:06:35","800714045151",NULL,NULL
358912,23438,1,"2018",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358914,23438,2,"2019",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358916,23438,3,"2020",8568.0000,8568.0000,8568.0000,366,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358918,23438,4,"2021",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358920,23438,5,"2022",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358922,23438,6,"2023",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358924,23438,7,"2024",8568.0000,8568.0000,8568.0000,366,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358926,23438,8,"2025",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358928,23438,9,"2026",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358930,23438,10,"2027",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358932,23438,11,"2028",8568.0000,8568.0000,8568.0000,366,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358934,23438,12,"2029",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358936,23438,13,"2030",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358938,23438,14,"2031",8568.0000,8568.0000,8568.0000,365,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358940,23438,15,"2032",8568.0000,8568.0000,8568.0000,366,0,"2017-06-22 11:06:35","800714045151",NULL,NULL
358942,23438,16,"2033",8568.0000,8568.0000,2441.2932,104,1,"2017-06-22 11:06:35","800714045151",NULL,NULL
501126,6588,0,"2018",17559.8221,7884.0000,5572.8000,258,1,"2018-06-18 09:06:28","800714045151",NULL,NULL
501128,6588,1,"2019",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501130,6588,2,"2020",17559.8221,7884.0000,7884.0000,366,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501132,6588,3,"2021",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501134,6588,4,"2022",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501136,6588,5,"2023",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501138,6588,6,"2024",17559.8221,7884.0000,7884.0000,366,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501140,6588,7,"2025",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501142,6588,8,"2026",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501144,6588,9,"2027",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501146,6588,10,"2028",17559.8221,7884.0000,7884.0000,366,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501148,6588,11,"2029",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501150,6588,12,"2030",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501152,6588,13,"2031",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501154,6588,14,"2032",17559.8221,7884.0000,7884.0000,366,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501156,6588,15,"2033",17559.8221,7884.0000,7884.0000,365,0,"2018-06-18 09:06:28","800714045151",NULL,NULL
501158,6588,16,"2034",17559.8221,7884.0000,2311.2000,107,1,"2018-06-18 09:06:28","800714045151",NULL,NULL
505726,23396,0,"2018",8935.2000,8760.0000,5472.0000,228,1,"2018-08-10 09:08:24","800714045151",NULL,NULL
505728,23396,1,"2019",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505730,23396,2,"2020",8935.2000,8760.0000,8760.0000,366,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505732,23396,3,"2021",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505734,23396,4,"2022",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505736,23396,5,"2023",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505738,23396,6,"2024",8935.2000,8760.0000,8760.0000,366,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505740,23396,7,"2025",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505742,23396,8,"2026",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505744,23396,9,"2027",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505746,23396,10,"2028",8935.2000,8760.0000,8760.0000,366,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505748,23396,11,"2029",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505750,23396,12,"2030",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505752,23396,13,"2031",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505754,23396,14,"2032",8935.2000,8760.0000,8760.0000,366,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505756,23396,15,"2033",8935.2000,8760.0000,8760.0000,365,0,"2018-08-10 09:08:24","800714045151",NULL,NULL
505758,23396,16,"2034",8935.2000,8760.0000,3288.0000,137,1,"2018-08-10 09:08:24","800714045151",NULL,NULL
508082,40146,0,"2018",23827.2000,23827.2000,9792.0000,150,1,"2018-09-27 02:09:55","800714045151",NULL,NULL
508084,40146,1,"2019",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508086,40146,2,"2020",23827.2000,23827.2000,23827.2000,366,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508088,40146,3,"2021",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508090,40146,4,"2022",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508092,40146,5,"2023",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508094,40146,6,"2024",23827.2000,23827.2000,23827.2000,366,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508096,40146,7,"2025",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508098,40146,8,"2026",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508100,40146,9,"2027",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508102,40146,10,"2028",23827.2000,23827.2000,23827.2000,366,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508104,40146,11,"2029",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508106,40146,12,"2030",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508108,40146,13,"2031",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508110,40146,14,"2032",23827.2000,23827.2000,23827.2000,366,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508112,40146,15,"2033",23827.2000,23827.2000,23827.2000,365,0,"2018-09-27 02:09:55","800714045151",NULL,NULL
508114,40146,16,"2034",23827.2000,23827.2000,14035.2000,215,1,"2018-09-27 02:09:55","800714045151",NULL,NULL
510184,1043,0,"2016",7691.0000,6153.0000,1146.3123,68,1,"2018-11-05 11:11:47","800714045151",NULL,NULL
510186,1043,1,"2017",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510188,1043,2,"2018",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510190,1043,3,"2019",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510192,1043,4,"2020",90805.0000,72644.0000,72644.0000,366,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510194,1043,5,"2021",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510196,1043,6,"2022",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510198,1043,7,"2023",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510200,1043,8,"2024",90805.0000,72644.0000,72644.0000,366,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510202,1043,9,"2025",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510204,1043,10,"2026",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510206,1043,11,"2027",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510208,1043,12,"2028",90805.0000,72644.0000,72644.0000,366,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510210,1043,13,"2029",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510212,1043,14,"2030",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510214,1043,15,"2031",90557.0000,72445.0000,72445.0000,365,0,"2018-11-05 11:11:47","800714045151",NULL,NULL
510216,1043,16,"2032",83114.0000,66491.0000,54285.8027,298,1,"2018-11-05 11:11:47","800714045151",NULL,NULL
510702,40126,0,"2018",35040.0000,33540.0000,13875.4521,151,1,"2018-12-10 08:12:30","800714045151",NULL,NULL
510704,40126,1,"2019",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510706,40126,2,"2020",56940.0000,56940.0000,56940.0000,366,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510708,40126,3,"2021",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510710,40126,4,"2022",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510712,40126,5,"2023",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510714,40126,6,"2024",56940.0000,56940.0000,56940.0000,366,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510716,40126,7,"2025",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510718,40126,8,"2026",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510720,40126,9,"2027",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510722,40126,10,"2028",56940.0000,56940.0000,56940.0000,366,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510724,40126,11,"2029",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510726,40126,12,"2030",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510728,40126,13,"2031",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510730,40126,14,"2032",56940.0000,56940.0000,56940.0000,366,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510732,40126,15,"2033",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510734,40126,16,"2034",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
510736,40126,17,"2035",56940.0000,56940.0000,56940.0000,365,0,"2018-12-10 08:12:30","800714045151",NULL,NULL
